브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,33.51,202508,
공통,Business Development,Business Development,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,50.39,202508,
공통,Business Operation,Business Operation,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,869.68,202508,
공통,Business Operation,Business Operation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,212.12,202508,
공통,Business Operation,Business Operation,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3480.0,202508,
공통,Business Operation,Business Operation,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7453.0,202508,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,34331.77,202508,
공통,Business Operation,Business Operation,인건비,"급여,성과급",인건비,인건비,134213.47,202508,
공통,Business Operation,Business Operation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,120048.1,202508,
공통,Business Operation,Business Operation,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,-13000.0,202508,
공통,Business Operation,Business Operation,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,3267.0,202508,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,431.16,202508,
공통,Business Plan,Business Plan,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,106.23,202508,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3422.0,202508,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7332.82,202508,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,40173.52,202508,
공통,Internal Audit,Internal Audit,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,273.53,202508,
공통,Internal Audit,Internal Audit,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8627.0,202508,
공통,Internal Audit,Internal Audit,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,18728.88,202508,
공통,Internal Audit,Internal Audit,인건비,"급여,성과급",인건비,인건비,94783.86,202508,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.87,202508,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,18024.25,202508,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,116490.33,202508,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_홈페이지등,감가상각비_홈페이지등,1185.68,202508,
공통,IT,IT,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,312.96,202508,
공통,IT,IT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,325.0,202508,
공통,IT,IT,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,32385.0,202508,
공통,IT,IT,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,647.0,202508,
공통,IT,IT,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,69353.6,202508,
공통,IT,IT,복리후생비,식대,복리후생비_식대,복리후생비_식대,1187.48,202508,
공통,IT,IT,인건비,"급여,성과급",인건비,인건비,260661.99,202508,
공통,IT,IT,지급수수료,IT비용,지급수수료_소프트웨어사용료,지급수수료_소프트웨어사용료,9582.3,202508,
공통,IT,IT,지급수수료,IT비용,지급수수료_지급용역료,지급수수료_지급용역료,610206.76,202508,
공통,MD,MD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,1207.48,202508,
공통,MD,MD,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,256.46,202508,
공통,MD,MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,6261.16,202508,
공통,MD,MD,기타,접대비,접대비,접대비,724.0,202508,
공통,MD,MD,복리후생비,식대,복리후생비_식대,복리후생비_식대,870.19,202508,
공통,MD,MD,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,78896.96,202508,
공통,MD,MD,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,1976.64,202508,
공통,MGT,MGT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,1022.2,202508,
공통,MGT,MGT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2123.92,202508,
공통,MGT,MGT,기타,교육훈련비,지급수수료_교육훈련비,지급수수료_교육훈련비,87054.62,202508,
공통,MGT,MGT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,13715.46,202508,
공통,MGT,MGT,기타,접대비,접대비,접대비,19486.0,202508,
