브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
KIDS,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,946.87,202412,
KIDS,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,14995.0,202412,
KIDS,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,32064.92,202412,
KIDS,MD,MD,인건비,"급여,성과급",인건비,인건비,145402.83,202412,
KIDS,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,373.47,202412,
KIDS,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,34285.48,202412,
KIDS,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1096.26,202412,
KIDS,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,6399.0,202412,
KIDS,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,13705.94,202412,
KIDS,VMD,VMD,인건비,"급여,성과급",인건비,인건비,61220.83,202412,
KIDS,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,403.14,202412,
KIDS,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12907.0,202412,
KIDS,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,27826.57,202412,
KIDS,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,122491.73,202412,
KIDS,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,82.0,202412,
KIDS,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,7670.0,202412,
KIDS,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,16500.66,202412,
KIDS,리테일,리테일,인건비,"급여,성과급",인건비,인건비,128977.2,202412,
KIDS,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,372.0,202412,
KIDS,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,243838.59,202412,
KIDS,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,5621.0,202412,
KIDS,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,12018.71,202412,
KIDS,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,52398.5,202412,
KIDS,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,411.3,202412,
KIDS,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12108.0,202412,
KIDS,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,25892.13,202412,
KIDS,온라인,온라인,인건비,"급여,성과급",인건비,인건비,95786.0,202412,
KIDS,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,2544.0,202412,
KIDS,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,5438.29,202412,
KIDS,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,23608.0,202412,
KIDS,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,8410.75,202412,
