브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
KIDS,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2793.81,202406,
KIDS,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8078.0,202406,
KIDS,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,17339.28,202406,
KIDS,MD,MD,인건비,"급여,성과급",인건비,인건비,131297.33,202406,
KIDS,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,5150.4,202406,
KIDS,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8875.0,202406,
KIDS,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19050.32,202406,
KIDS,VMD,VMD,인건비,"급여,성과급",인건비,인건비,110910.67,202406,
KIDS,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,843.0,202406,
KIDS,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1035.29,202406,
KIDS,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3422.0,202406,
KIDS,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7424.76,202406,
KIDS,리테일,리테일,인건비,"급여,성과급",인건비,인건비,37389.33,202406,
KIDS,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,441728.05,202406,
KIDS,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,4543.0,202406,
KIDS,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,9752.16,202406,
KIDS,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,59884.0,202406,
KIDS,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1216.5,202406,
KIDS,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,13347.0,202406,
KIDS,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,28648.87,202406,
KIDS,온라인,온라인,인건비,"급여,성과급",인건비,인건비,149841.33,202406,
KIDS,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,1325.0,202406,
KIDS,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,2844.16,202406,
KIDS,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,19046.67,202406,
