브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
KIDS,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1408.22,202411,
KIDS,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,14995.0,202411,
KIDS,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,32064.92,202411,
KIDS,MD,MD,인건비,"급여,성과급",인건비,인건비,153711.57,202411,
KIDS,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,218.88,202411,
KIDS,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,3432.7,202411,
KIDS,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1096.26,202411,
KIDS,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,6399.0,202411,
KIDS,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,13705.94,202411,
KIDS,VMD,VMD,인건비,"급여,성과급",인건비,인건비,61220.83,202411,
KIDS,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,2283.0,202411,
KIDS,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,864.46,202411,
KIDS,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12907.0,202411,
KIDS,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,27826.57,202411,
KIDS,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,118973.0,202411,
KIDS,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,4916.95,202411,
KIDS,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,7670.0,202411,
KIDS,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,16500.66,202411,
KIDS,리테일,리테일,인건비,"급여,성과급",인건비,인건비,128977.2,202411,
KIDS,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,2771.94,202411,
KIDS,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,798984.88,202411,
KIDS,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,5621.0,202411,
KIDS,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,12018.71,202411,
KIDS,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,55392.7,202411,
KIDS,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9168.0,202411,
KIDS,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19605.43,202411,
KIDS,온라인,온라인,인건비,"급여,성과급",인건비,인건비,83676.8,202411,
KIDS,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,2544.0,202411,
KIDS,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,5438.29,202411,
KIDS,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,23608.0,202411,
KIDS,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,5940.71,202411,
