브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,75.4,202509,
공통,Business Development,Business Development,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,430.09,202509,
공통,Business Development,Business Development,기타,접대비,접대비,접대비,290.0,202509,
공통,Business Operation,Business Operation,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,679.99,202509,
공통,Business Operation,Business Operation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,660.71,202509,
공통,Business Operation,Business Operation,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3480.0,202509,
공통,Business Operation,Business Operation,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7453.0,202509,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,49852.6,202509,
공통,Business Operation,Business Operation,인건비,"급여,성과급",인건비,인건비,160566.8,202509,
공통,Business Operation,Business Operation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,-60491.52,202509,
공통,Business Operation,Business Operation,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,3532.64,202509,
공통,Business Operation,Business Operation,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,25339.86,202509,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,431.18,202509,
공통,Business Plan,Business Plan,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,128.61,202509,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3361.0,202509,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7200.16,202509,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,39943.14,202509,
공통,Business Plan,Business Plan,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,739.97,202509,
공통,Internal Audit,Internal Audit,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,273.52,202509,
공통,Internal Audit,Internal Audit,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8719.0,202509,
공통,Internal Audit,Internal Audit,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,18673.62,202509,
공통,Internal Audit,Internal Audit,인건비,"급여,성과급",인건비,인건비,94344.68,202509,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.88,202509,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,17871.56,202509,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,116490.28,202509,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_홈페이지등,감가상각비_홈페이지등,1185.68,202509,
공통,IT,IT,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,71.92,202509,
공통,IT,IT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,691.22,202509,
공통,IT,IT,기타,접대비,접대비,접대비,255.0,202509,
공통,IT,IT,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,28176.0,202509,
공통,IT,IT,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,532.9,202509,
공통,IT,IT,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,60339.49,202509,
공통,IT,IT,복리후생비,식대,복리후생비_식대,복리후생비_식대,280.0,202509,
공통,IT,IT,인건비,"급여,성과급",인건비,인건비,243846.27,202509,
공통,IT,IT,지급수수료,IT비용,지급수수료_지급용역료,지급수수료_지급용역료,561569.67,202509,
공통,IT,IT,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1649.03,202509,
공통,MD,MD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,1033.54,202509,
공통,MD,MD,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,41046.91,202509,
공통,MD,MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,3575.24,202509,
공통,MD,MD,기타,접대비,접대비,접대비,3531.0,202509,
공통,MD,MD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,4644.0,202509,
공통,MD,MD,복리후생비,식대,복리후생비_식대,복리후생비_식대,2097.55,202509,
공통,MD,MD,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,74389.51,202509,
공통,MD,MD,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,1976.64,202509,
공통,MGT,MGT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,1022.21,202509,
공통,MGT,MGT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2184.6,202509,
공통,MGT,MGT,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,501.05,202509,
공통,MGT,MGT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,12959.35,202509,
공통,MGT,MGT,기타,접대비,접대비,접대비,23794.14,202509,
공통,MGT,MGT,복리후생비,식대,복리후생비_식대,복리후생비_식대,35909.0,202509,
공통,MGT,MGT,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,63473.32,202509,
공통,MGT,MGT,인건비,"급여,성과급",인건비,인건비,323984.0,202509,
공통,MGT,MGT,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,6580.57,202509,
공통,MGT,MGT,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,6341.13,202509,
공통,MO,MO,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,223.18,202509,
공통,MP(상품기획),MP(상품기획),복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,924.0,202509,
공통,Process Inovation,Process Inovation,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2260.88,202509,
공통,Process Inovation,Process Inovation,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,46925.46,202509,
공통,Process Inovation,Process Inovation,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,4831.86,202509,
공통,Process Inovation,Process Inovation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,192.1,202509,
공통,Process Inovation,Process Inovation,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,21340.0,202509,
공통,Process Inovation,Process Inovation,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,45703.43,202509,
공통,Process Inovation,Process Inovation,인건비,"급여,성과급",인건비,인건비,222657.79,202509,
공통,Process Inovation,Process Inovation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,48505.56,202509,
공통,Supply Chain,Supply Chain,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,6758.0,202509,
공통,Supply Chain,Supply Chain,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,5239.08,202509,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_운송비,지급수수료_운송비,30000.0,202509,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,895.49,202509,
공통,Supply Chain,Supply Chain,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,1061.94,202509,
공통,Supply Chain,Supply Chain,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,381.31,202509,
공통,Supply Chain,Supply Chain,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,45702.0,202509,
공통,Supply Chain,Supply Chain,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,97876.49,202509,
공통,Supply Chain,Supply Chain,인건비,"급여,성과급",인건비,인건비,513498.07,202509,
공통,Supply Chain,Supply Chain,인건비,"파트타임,인턴",노무비,노무비,58423.08,202509,
공통,Supply Chain,Supply Chain,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,32696.68,202509,
공통,Supply Chain,Supply Chain,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1080.49,202509,
공통,VMD,VMD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,928.69,202509,
공통,VMD,VMD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,2965.5,202509,
공통,VMD,VMD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,1896.0,202509,
공통,VMD,VMD,복리후생비,식대,복리후생비_식대,복리후생비_식대,1025.3,202509,
공통,Wholesale,Wholesale,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,20.94,202509,
