브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
DX,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1531.02,202509,
DX,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,11648.0,202509,
DX,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,24945.45,202509,
DX,MD,MD,인건비,"급여,성과급",인건비,인건비,312840.33,202509,
DX,MD,MD,인건비,"파트타임,인턴",노무비,노무비,2646.66,202509,
DX,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,6758.5,202509,
DX,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,23503.4,202509,
DX,MO,MO,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,484.54,202509,
DX,MO,MO,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,973.8,202509,
DX,MO,MO,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,15972.26,202509,
DX,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1815.65,202509,
DX,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12068.0,202509,
DX,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,25844.95,202509,
DX,VMD,VMD,인건비,"급여,성과급",인건비,인건비,111438.57,202509,
DX,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,3015.17,202509,
DX,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,8399.7,202509,
DX,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,496.48,202509,
DX,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,17596.0,202509,
DX,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,37681.95,202509,
DX,리테일,리테일,인건비,"급여,성과급",인건비,인건비,192528.2,202509,
DX,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,3943.21,202509,
DX,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,9698892.0,202509,
DX,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,23416.0,202509,
DX,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,50149.09,202509,
DX,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,200685.88,202509,
DX,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,4437.65,202509,
DX,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,14768.0,202509,
DX,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,31627.45,202509,
DX,온라인,온라인,인건비,"급여,성과급",인건비,인건비,141829.65,202509,
DX,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,3386.13,202509,
