브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
DX,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,11733.0,202410,
DX,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,25089.95,202410,
DX,MD,MD,인건비,"급여,성과급",인건비,인건비,204836.15,202410,
DX,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,13204.55,202410,
DX,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,32399.98,202410,
DX,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3967.0,202410,
DX,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,8483.64,202410,
DX,VMD,VMD,인건비,"급여,성과급",인건비,인건비,29458.27,202410,
DX,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,2291.4,202410,
DX,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,3825278.0,202410,
DX,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9660.0,202410,
DX,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,20656.3,202410,
DX,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,87377.63,202410,
DX,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,30477.99,202410,
DX,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,1860.0,202410,
DX,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,3977.3,202410,
DX,온라인,온라인,인건비,"급여,성과급",인건비,인건비,12827.59,202410,
