브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
KIDS,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2946.22,202402,
KIDS,MD,MD,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,1961.65,202402,
KIDS,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8078.0,202402,
KIDS,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,18012.5,202402,
KIDS,MD,MD,인건비,"급여,성과급",인건비,인건비,197261.05,202402,
KIDS,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,6919.0,202402,
KIDS,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,15426.06,202402,
KIDS,VMD,VMD,인건비,"급여,성과급",인건비,인건비,134657.0,202402,
KIDS,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,-12.05,202402,
KIDS,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1035.33,202402,
KIDS,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3422.0,202402,
KIDS,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7713.03,202402,
KIDS,리테일,리테일,인건비,"급여,성과급",인건비,인건비,62801.49,202402,
KIDS,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,2525.0,202402,
KIDS,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,117874.68,202402,
KIDS,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,4543.0,202402,
KIDS,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,10130.79,202402,
KIDS,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,84372.83,202402,
KIDS,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,13347.0,202402,
KIDS,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,29761.19,202402,
KIDS,온라인,온라인,인건비,"급여,성과급",인건비,인건비,219760.16,202402,
KIDS,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,5426.0,202402,
KIDS,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,12097.87,202402,
KIDS,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,88185.67,202402,
