브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
DX,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,14351.0,202412,
DX,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,30689.03,202412,
DX,MD,MD,인건비,"급여,성과급",인건비,인건비,215787.8,202412,
DX,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,13515.44,202412,
DX,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,57627.32,202412,
DX,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8527.0,202412,
DX,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,18234.44,202412,
DX,VMD,VMD,인건비,"급여,성과급",인건비,인건비,70585.81,202412,
DX,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,7043.36,202412,
DX,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,27726.65,202412,
DX,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,5743.0,202412,
DX,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,12280.93,202412,
DX,리테일,리테일,인건비,"급여,성과급",인건비,인건비,59184.4,202412,
DX,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,244.0,202412,
DX,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,2705693.5,202412,
DX,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12660.0,202412,
DX,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,27071.3,202412,
DX,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,117735.7,202412,
DX,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,9374.31,202412,
DX,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,10720.0,202412,
DX,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,22925.16,202412,
DX,온라인,온라인,인건비,"급여,성과급",인건비,인건비,109554.5,202412,
DX,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,6210.29,202412,
