브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,139.03,202404,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3458.0,202404,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7133.38,202404,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,39941.33,202404,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,629.11,202404,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3289.79,202404,
MLB,MD,MD,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,12425.97,202404,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,40395.0,202404,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,83368.1,202404,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,624320.0,202404,
MLB,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,22474.97,202404,
MLB,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,21129.0,202404,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,6894.0,202404,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,14223.7,202404,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,90013.33,202404,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3717.8,202404,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,15044.0,202404,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,31033.68,202404,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,197898.21,202404,
MLB,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,3102.22,202404,
MLB,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,10916.34,202404,
MLB,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,881.56,202404,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,38811.0,202404,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,80275.22,202404,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,537376.0,202404,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,78622.44,202404,
MLB,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,365.82,202404,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,15293.0,202404,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,31551.37,202404,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,191492.09,202404,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3010.31,202404,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,9573118.52,202404,
MLB,마케팅,마케팅,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,67361.79,202404,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,39999.0,202404,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,82886.34,202404,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,539058.67,202404,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,8374.62,202404,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,12981.66,202404,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2815.26,202404,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,61848.0,202404,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,123908.35,202404,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,889848.09,202404,
MLB,온라인,온라인,인건비,"파트타임,인턴",노무비,노무비,11623.54,202404,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,13694.59,202404,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,33811.0,202404,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,70197.14,202404,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,414753.33,202404,
