브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
DX,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,14351.0,202504,
DX,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,30736.88,202504,
DX,MD,MD,인건비,"급여,성과급",인건비,인건비,365184.68,202504,
DX,MD,MD,인건비,"파트타임,인턴",노무비,노무비,5293.32,202504,
DX,MO,MO,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,5008.26,202504,
DX,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,503.81,202504,
DX,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8527.0,202504,
DX,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,18262.86,202504,
DX,VMD,VMD,인건비,"급여,성과급",인건비,인건비,87512.73,202504,
DX,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,2439.8,202504,
DX,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,9892.18,202504,
DX,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,13783.0,202504,
DX,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,29519.08,202504,
DX,리테일,리테일,인건비,"급여,성과급",인건비,인건비,145459.15,202504,
DX,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,1747705.28,202504,
DX,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,21540.0,202504,
DX,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,46131.5,202504,
DX,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,223066.47,202504,
DX,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,15100.0,202504,
DX,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,32341.4,202504,
DX,온라인,온라인,인건비,"급여,성과급",인건비,인건비,214992.28,202504,
DX,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,14091.99,202504,
