브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
KIDS,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1408.22,202409,
KIDS,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,13195.0,202409,
KIDS,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,28215.92,202409,
KIDS,MD,MD,인건비,"급여,성과급",인건비,인건비,142994.4,202409,
KIDS,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,427.0,202409,
KIDS,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1096.26,202409,
KIDS,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,6399.0,202409,
KIDS,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,13705.94,202409,
KIDS,VMD,VMD,인건비,"급여,성과급",인건비,인건비,61220.83,202409,
KIDS,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,7289.11,202409,
KIDS,VMD,VMD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,-2184.0,202409,
KIDS,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,864.44,202409,
KIDS,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12907.0,202409,
KIDS,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,27826.57,202409,
KIDS,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,118973.0,202409,
KIDS,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,8857.98,202409,
KIDS,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,7905.0,202409,
KIDS,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,17001.59,202409,
KIDS,리테일,리테일,인건비,"급여,성과급",인건비,인건비,137715.67,202409,
KIDS,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,377.36,202409,
KIDS,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,2779678.51,202409,
KIDS,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,5621.0,202409,
KIDS,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,12018.71,202409,
KIDS,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,52398.5,202409,
KIDS,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9168.0,202409,
KIDS,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19605.43,202409,
KIDS,온라인,온라인,인건비,"급여,성과급",인건비,인건비,83167.0,202409,
KIDS,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,2544.0,202409,
KIDS,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,5438.29,202409,
KIDS,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,20657.0,202409,
